tf_idx,target_idx,label
9916,305,1
12272,4869,0
2281,4126,0
6085,2934,1
2507,2666,1
11733,11478,1
6858,9524,0
6085,1521,1
12324,9741,0
5667,4293,1
6659,11955,0
1353,10612,1
4304,2560,1
9995,6616,1
3683,2145,0
6377,5767,0
7958,10490,1
3586,9814,0
12442,3971,1
12378,4471,1
7958,3748,1
10167,6190,1
4857,11680,0
4309,7099,1
2392,12027,0
11528,11834,1
8986,6615,1
3133,10202,1
10066,5822,1
1353,2619,1
11077,2273,0
11077,8681,1
3133,2984,1
10462,9265,1
6864,1767,0
3133,1172,1
2987,9648,1
7836,10046,1
4312,3941,1
5930,6287,1
2281,8784,1
6542,1330,0
10170,7927,0
6664,10724,0
564,6109,1
6085,9684,1
5710,11031,1
12652,3760,1
2394,9853,0
12272,7280,0
2285,7491,0
6370,8345,0
707,10000,0
2283,6599,0
9925,2281,1
2394,7448,0
9916,2451,1
12324,1300,0
2283,8001,0
6659,7704,0
8558,4196,1
6377,8408,0
6659,11233,0
11833,3860,1
10389,7593,1
5711,3141,0
6862,9212,1
12593,9424,0
9995,5914,1
8243,951,0
12652,3624,0
3133,10214,1
2288,7792,0
2540,8500,1
12270,1241,0
5837,11525,0
2980,6326,1
11833,9217,1
2957,10532,1
2957,1566,1
7958,192,1
12378,12015,1
6085,11341,1
2556,2258,0
10590,12095,0
2957,262,1
2957,2624,1
3135,10595,1
2392,6594,0
12322,7667,0
9932,273,1
564,2225,0
3135,9644,1
10650,2467,0
12146,10687,0
4613,8205,1
6664,5776,1
565,3862,1
12652,9314,0
5834,2650,0
9806,2091,1
10650,5600,0
5947,9998,1
3670,2396,1
509,425,0
6862,779,1
4617,1726,0
6658,2248,0
9806,7166,0
10069,7521,0
8601,8091,0
4669,10473,0
12275,3246,0
2537,11462,0
3259,11664,1
10620,9868,1
12378,4603,0
9995,8436,1
2349,2707,1
11733,5474,1
8425,7638,1
3847,1340,0
8987,7731,1
4304,11795,1
6544,12381,0
2554,6524,0
10389,2153,1
6442,6374,1
9922,6265,0
669,8687,0
3781,9467,0
5933,10149,0
2447,6739,1
2281,11364,1
5710,6502,1
4668,532,1
6815,434,0
3135,12302,1
10474,1498,0
10499,8912,0
10527,6015,0
10389,6931,0
6085,6043,1
6085,3451,1
2959,7803,0
3522,1202,0
9448,1042,0
6682,9090,0
707,2234,1
12184,11895,0
6085,11382,1
5930,4625,1
3787,8835,0
3135,6616,1
10650,2925,0
2957,696,1
12378,11568,1
5835,2614,1
4304,7033,1
2285,1912,0
3078,11183,0
5835,11316,1
6370,203,1
3135,11405,1
3847,3419,0
3135,1327,1
4309,2388,1
10389,8552,1
6664,8592,1
9932,10688,1
10503,5706,0
10170,8300,0
5711,7713,0
9932,2382,0
7261,7563,1
10167,5448,0
7384,10082,0
12146,11096,0
423,10277,1
6864,9612,0
5667,11503,0
3586,11789,0
9924,11279,0
9996,3479,0
1345,9836,0
8575,8359,0
2282,9356,0
9925,4806,1
5837,5968,0
12083,6523,0
6085,2913,1
6672,9333,0
10590,1313,1
6672,1733,0
4253,4161,0
3259,10095,0
3720,9202,0
7830,10022,1
6853,12723,0
6683,7282,0
5711,10700,1
9916,4801,1
8601,3301,0
6883,4029,0
12162,8101,0
4308,5493,1
6378,1445,1
2281,7353,1
9932,760,0
3748,6821,0
2959,6129,1
10170,5383,0
12652,395,0
12383,12449,1
6138,3453,1
6275,7670,0
3778,1923,0
8986,379,0
4420,12243,1
12270,6564,1
10620,9458,1
2343,9733,0
6383,12242,1
4668,4380,0
6861,8684,0
2284,2281,1
12351,11385,0
7612,7762,0
5707,9606,0
2560,12243,0
6658,2015,0
4308,701,1
6673,771,0
8243,10853,0
6085,7726,0
2540,7659,0
2921,8693,1
12378,7872,1
2281,1802,1
6851,2963,0
5930,5698,1
2957,11031,1
2991,6862,1
509,2947,1
12563,9842,0
6411,8923,0
2281,7639,1
2553,1539,0
10618,2488,1
9995,1844,1
2987,2787,0
2921,8066,1
4142,585,0
10526,574,0
7833,5757,0
3846,7614,0
3729,1071,0
6085,11282,1
2424,5742,0
6085,4558,1
4619,1882,0
5837,7429,0
9925,1163,1
1829,1904,1
9734,4579,0
2957,8629,1
6085,554,1
1355,2493,0
6370,2229,1
1829,10422,1
10502,7381,0
6683,508,0
10389,3693,1
2979,10407,0
2979,9098,0
566,11961,0
6673,322,1
6682,4473,0
2957,8192,1
4668,8468,1
6683,2829,1
2281,7937,1
6861,1301,0
8558,9217,1
7250,6610,0
8600,8670,1
6663,8154,0
3799,10582,0
7958,7603,1
7250,5958,1
6383,289,1
6138,3139,1
6664,5260,0
2281,9633,1
6683,12302,0
5835,7740,0
10389,2984,1
2989,10868,0
6085,523,1
8558,9680,0
10166,3927,1
3133,10724,1
9916,2499,1
6864,2281,1
2553,1240,0
2504,8486,0
8600,3076,0
6378,12080,1
6672,5115,0
9995,3930,1
7956,7313,1
2957,5640,1
12134,3206,0
5930,4298,0
2281,1524,1
7251,8360,1
10526,8229,1
6878,3012,0
9455,4641,0
7958,2031,1
6672,3525,0
12146,10674,0
11732,7033,1
4669,4819,0
4613,3132,0
3749,6480,0
6853,9430,0
423,12134,1
10650,10476,0
2281,6417,1
6664,3139,1
5835,10185,1
9996,2849,0
10585,10300,0
10620,7378,0
4308,586,0
6856,4896,0
12275,2133,0
12272,10362,0
2921,2979,1
5834,11389,0
3135,7563,1
6658,5559,0
7384,7657,1
2987,1074,1
11833,7272,1
4619,3968,0
8986,7917,0
6383,9579,1
10499,1715,1
9448,9203,0
9732,5463,0
9735,5770,1
3781,8764,0
6383,11820,1
12593,11366,0
10389,10394,1
4617,9068,0
2979,9300,0
5835,7911,1
7840,72,1
9995,6059,0
4253,8163,0
12700,5634,0
9033,2506,0
9995,6012,1
3135,523,1
3259,709,1
9806,9217,1
4308,7174,1
669,10393,1
12118,8316,0
10389,6875,1
2288,7190,1
7958,4228,1
423,10721,1
6138,8425,1
12275,440,1
2957,6624,1
6682,8423,0
2560,7938,0
6085,8507,1
6658,2403,0
9033,631,0
3133,10748,1
4625,10436,1
1829,12440,0
2288,7652,1
10500,3052,1
12593,7483,1
6659,119,0
2558,644,0
8425,3780,1
564,2927,1
3586,3076,1
2960,1737,1
10066,9097,1
3778,1521,0
10389,1730,1
6383,699,1
10620,835,1
9925,9425,1
2987,6186,0
2281,10706,1
8036,7306,0
11833,775,1
12340,1608,0
7958,2277,1
5667,3693,1
6544,2932,0
10499,1465,0
12378,8281,1
9805,10254,0
7958,12714,0
2957,2294,1
6085,1109,1
3133,3447,1
5712,4837,0
10526,9901,1
3135,1935,1
2957,10661,1
6672,1837,1
3781,7245,0
2987,5698,1
2393,10414,0
3133,9483,1
10166,8350,0
9925,10022,1
11528,6888,1
6085,4808,1
6383,11282,1
4309,4298,0
2960,5831,1
12118,5745,1
6664,9357,1
11077,3449,1
3191,10525,0
6657,6479,0
2554,6488,0
8600,2774,1
5930,6756,0
11833,6671,1
3748,9682,0
9930,9316,0
2504,8690,0
3787,6265,1
6856,1350,0
12134,2038,0
10167,10714,1
12378,10650,1
5837,12222,1
9916,11855,1
12595,8285,0
9922,11972,0
10503,7625,0
2281,4780,1
8600,990,0
9933,11371,1
2392,3139,1
8601,8722,0
2285,5774,0
6138,4585,0
10500,6725,1
12322,2003,1
10526,6747,0
6867,6485,0
10167,5200,0
4617,7587,1
12378,1627,1
564,1500,1
4623,8529,0
10389,479,1
6672,1350,0
4668,85,0
12118,9738,1
10389,8899,1
12442,8195,1
3846,690,0
6878,6228,1
3787,474,0
4856,4999,0
9448,11895,0
6383,2169,1
6682,11705,0
12700,8941,0
7836,387,0
11833,7105,1
9816,2093,1
6861,10438,0
3133,4293,1
4615,5550,0
7836,9812,0
5667,11366,1
6754,12095,0
4142,3765,0
6378,6764,0
9913,5954,0
6377,9277,0
4421,9364,1
4856,7808,0
11833,90,1
4309,1393,0
6851,6119,0
4421,2979,1
4309,10377,0
7958,5542,1
9925,4343,1
4622,11124,0
5930,7529,1
9995,7696,0
6544,5588,0
6085,11869,1
10501,2620,0
2392,2910,1
9916,4208,1
2447,3097,1
7830,6615,1
9806,8969,0
8986,176,0
4310,4410,0
11833,8500,1
6442,806,0
423,7558,0
10389,439,1
6657,5316,0
6657,5281,0
4669,10282,1
4622,807,0
2967,4314,0
9732,10948,0
5707,8693,1
4613,9355,1
6861,8296,1
2343,7318,0
1355,3578,0
12442,6657,1
3133,9429,1
4617,6953,0
2540,10222,1
10389,12735,1
6085,442,1
3846,820,0
2991,9505,1
5712,109,0
12563,4537,0
565,5195,0
6856,4492,0
2283,152,0
423,11851,0
6383,10126,0
12366,6392,1
3683,8520,0
5711,7375,1
6411,1622,0
12700,6641,0
7840,9641,0
9996,11766,0
4253,6869,0
2977,4396,1
2957,9932,1
3135,692,0
10500,9749,0
6672,9430,0
6085,10422,1
7841,8477,0
4625,977,1
2560,6335,0
2957,6658,1
6542,5139,0
9925,6178,1
11733,3581,0
9455,6137,0
6085,10334,1
3135,2558,1
7830,11973,0
669,6583,1
4310,1653,0
10389,1045,1
10166,7002,1
3586,10120,0
5930,4275,1
6370,10108,1
12378,958,0
7251,7419,0
4304,9891,1
3135,11588,1
2957,7375,1
2560,6373,0
11528,5718,1
4625,2572,0
2558,11834,1
9925,1815,1
6378,9731,1
10170,267,1
2921,10384,0
6815,6118,0
4304,10773,0
2286,833,0
6383,1926,1
6370,4880,0
7958,12017,1
4312,11978,0
9995,3642,1
12270,995,0
9913,4873,1
9448,12705,1
9995,2831,1
7842,7924,1
6085,2558,1
3135,4371,1
12124,2294,1
6862,6801,0
12662,8477,0
2553,5013,0
10585,4391,1
4304,717,1
2959,9958,0
2989,5158,0
5710,10478,1
10389,7924,1
12378,10033,1
2281,787,1
4669,11679,0
8558,6629,1
2957,9555,1
9735,9327,0
6544,11631,1
2283,3451,0
3683,10319,0
3749,11989,0
10499,8388,1
12118,4498,0
9916,4202,0
12270,7040,0
4253,11606,0
423,3240,0
9925,203,1
10166,4304,1
12322,1797,1
3675,9436,1
12038,1407,0
6878,1075,0
9925,1182,1
1829,5914,1
9932,1815,1
8558,6037,1
11529,968,0
9925,10477,1
6672,10871,0
11833,4358,1
3135,6895,1
7836,9916,1
9995,3078,1
10389,3340,0
475,1636,0
12146,7254,1
2283,10356,1
4613,4474,0
3847,3830,0
10527,4581,0
3787,6965,1
3749,679,0
6383,8846,1
9816,5838,1
4304,9713,0
9455,10963,0
9925,2605,1
6544,4518,0
566,9505,1
3586,7157,0
4309,4359,1
6858,192,1
3133,10009,1
7252,11289,0
3847,3671,0
3586,6370,1
9916,8224,1
3787,9771,0
6664,5026,0
10500,11196,0
12275,5166,0
566,10203,1
12083,7827,0
6085,7937,1
5834,9734,1
5837,5712,1
9916,5858,1
669,2238,0
6864,4818,0
6856,154,1
7958,1642,1
9916,1515,1
707,5910,0
5712,12500,0
3720,8478,0
10167,1810,1
2392,5867,1
6544,11325,0
3846,7233,1
4623,3915,1
6883,6597,0
5667,4245,1
5834,3560,0
2349,7604,0
2283,3308,1
6383,9664,1
12378,9004,1
2392,3171,0
3135,3812,1
4622,3493,1
4304,81,1
12378,6102,1
6683,8476,0
10069,7882,1
3522,2326,0
12378,205,1
5667,7260,0
6852,4436,0
12275,5068,0
6672,3897,1
7958,9676,1
10389,10393,1
1345,5333,0
12184,12449,0
5933,2740,0
8999,3338,0
2447,1570,0
3137,6979,0
3675,12147,0
566,8627,1
10526,8976,0
12378,7345,1
7261,115,0
5933,7051,0
6378,3088,0
12351,6196,0
5947,4772,0
10167,7977,1
12038,7500,0
6663,9219,1
4613,11035,0
10585,7749,0
9916,11728,0
3133,201,1
2921,7728,1
8987,479,1
6878,6025,1
2281,7608,1
475,2163,0
4623,2023,0
3675,2465,1
9925,10688,1
4858,1669,0
2957,11697,1
9995,10807,1
9995,2921,1
6862,5921,0
7261,6509,0
3847,11020,0
2285,4750,0
9448,5920,1
2958,3402,0
12593,8203,1
2957,4852,1
10502,12738,1
2349,11345,0
3258,701,0
8987,10655,0
5712,5145,0
12272,977,0
10474,4022,0
2537,8956,1
3781,5085,0
2504,2683,0
2957,5756,1
6664,11029,1
423,8873,0
10170,7475,0
6383,6378,1
2957,6190,1
12324,8787,0
8558,5636,1
4669,759,0
12383,11482,0
9924,2711,0
564,11578,1
12146,12103,1
2537,5413,0
6861,468,1
8427,2882,1
6862,9979,1
6672,10158,0
8601,3367,0
3135,11805,1
6682,2410,0
12563,98,0
4857,3202,0
10499,11683,1
742,6174,0
3781,4742,0
2281,11827,1
9995,7529,1
2558,455,1
12378,148,1
3133,6383,1
4313,7550,0
5947,426,0
5930,8360,0
6864,307,0
12351,7573,0
9916,7481,1
2281,3792,1
6672,701,0
6862,1671,1
6138,6702,0
6683,8654,1
6664,3537,0
2991,8474,1
9816,634,0
5835,3493,1
6275,11218,0
7956,7644,0
2921,6770,0
2392,9233,0
4615,7744,0
9455,12744,0
4309,6181,0
8425,10979,1
5835,1361,1
12324,5011,0
2504,2116,0
2286,1177,1
2282,11588,0
687,7598,0
6878,10263,1
7842,6852,1
6856,6344,0
2286,7430,0
4253,5961,0
9995,1323,1
3787,1801,1
3586,7870,1
2957,3453,1
7252,9212,1
2957,8051,0
9735,977,1
1355,11284,1
9924,250,0
3133,3004,1
9925,236,0
9913,10612,1
9805,9071,0
2349,8157,0
6085,6714,1
10590,2042,0
4421,3927,0
6411,12056,0
687,3915,1
4309,5842,0
9913,12166,0
6672,11749,0
4308,3041,0
7836,5329,0
2507,12305,0
3683,10275,1
2285,2281,1
3133,2651,1
3748,10738,1
12135,2127,0
10167,11031,1
5667,879,0
707,11569,0
6377,9340,0
4615,4943,0
6659,10329,0
9735,7913,0
6370,10548,0
10167,4615,1
3135,10526,1
10066,8016,0
2980,2334,0
6682,10573,0
10500,5599,0
9732,10393,1
12378,7624,1
423,1706,1
4856,3327,0
6883,4468,0
4623,2720,0
6673,6672,1
6085,2172,0
7612,4281,0
6383,385,1
564,3017,1
9916,7509,1
7384,2264,1
11833,5914,1
5667,6018,0
6085,7310,1
10389,9357,1
2957,12174,1
9734,9167,0
12322,3139,1
423,3050,1
2989,5796,0
12322,7346,1
8243,5883,0
9932,5192,0
2987,529,0
11077,4358,1
7958,202,1
4253,8226,0
12270,9325,0
6863,9123,1
5834,4255,1
6659,10555,1
6085,5862,1
7958,1001,1
6275,10593,0
669,11720,0
3720,3053,0
2284,9256,0
2989,713,1
2392,5866,0
11833,4963,0
7836,6499,1
10585,935,0
3135,1904,1
7251,12174,1
3135,2595,1
2507,7610,0
4314,2912,0
10169,8561,0
4308,883,0
11077,4673,0
2957,8567,1
6383,9845,1
7384,2296,0
9734,7670,1
10166,8972,1
3133,3902,1
12162,5277,0
10169,2632,1
2977,11987,1
10620,9603,0
10462,6909,0
2392,11936,0
12272,637,0
6864,4338,0
6138,10714,1
9913,9922,1
9995,11655,1
6374,6383,1
5947,10108,1
2957,2594,1
4308,13,0
9816,11094,0
5712,6541,0
1989,8234,1
9925,9458,1
10462,11757,1
7958,10453,1
10590,6211,0
6370,11841,1
4304,12557,0
2972,5531,0
12162,7726,1
6862,9019,1
12652,4571,0
7252,3155,1
4622,2294,1
6085,1799,1
6370,177,0
8987,9734,1
6673,3886,0
3522,6159,0
2556,6018,0
1989,3184,0
9448,5482,0
4858,10968,0
1829,2303,1
5711,7348,1
10590,12770,0
4623,4574,0
5707,7590,0
7842,9900,1
12270,7165,0
9932,151,1
4420,2959,1
12595,12216,0
9996,10442,1
566,1202,0
2507,7361,0
12595,2813,1
3135,9536,1
7251,5914,1
11077,10074,0
5930,11334,1
3787,2696,0
2957,2849,1
9806,2362,0
3191,7173,0
12324,4317,1
6085,10195,1
2987,7308,1
8558,6672,1
10527,2732,1
7842,8175,1
2988,4770,0
564,6897,0
9996,6708,0
8425,7314,0
6663,12762,1
4314,8402,0
12124,3552,0
7830,9004,1
2281,3754,0
6378,3214,0
2537,12151,1
2504,12326,0
6085,2560,1
3135,10967,1
6672,12263,0
3133,5825,1
11833,4564,0
2989,6810,0
6672,3614,1
4420,3597,0
3774,755,0
10389,4809,1
2989,5741,0
6815,1750,1
11733,8472,1
4310,685,0
4421,1071,0
10167,42,1
2447,305,1
7833,5280,0
2286,6130,0
2392,6851,1
10462,85,1
6442,6493,0
6673,1687,0
4623,9356,1
2958,11078,0
565,3171,1
10527,11875,1
3135,2031,0
9995,346,1
6663,964,0
2987,2016,0
3133,10108,1
2281,7378,1
10500,5467,0
3749,6615,1
4304,2553,1
3135,8425,1
6664,10983,0
6659,2127,0
2554,1430,1
7958,3470,1
3749,701,1
2540,230,0
5835,3237,1
6853,231,0
3522,9162,0
9925,3855,1
4253,5750,0
12378,4811,1
2957,4180,1
2507,11820,1
6682,8902,1
6411,4584,0
9448,10431,1
4253,3148,0
10527,2091,1
1829,637,1
2281,10526,1
4613,3688,0
6683,6286,0
6856,4259,0
9996,8332,0
8558,5643,1
1354,12079,0
8986,12017,1
8425,3897,1
6378,2376,0
11733,4619,1
5947,3399,0
2957,6667,1
10499,12014,0
10501,1612,0
6858,8104,0
5667,8066,1
6085,10649,1
2957,11290,1
9735,12603,1
8425,9368,0
8243,8583,0
6856,4536,1
2977,3674,1
423,3752,1
2967,7237,0
9996,10981,1
12662,1318,1
8558,5968,1
6672,1168,1
6383,2007,0
8036,9804,0
10502,6017,0
5711,2229,1
12595,535,0
6383,3731,0
6672,6137,0
12378,4499,1
2392,2389,0
2921,10438,1
12275,11604,1
6862,7663,1
10170,12602,0
9916,10362,1
509,7577,1
3781,5099,0
7836,1515,1
6858,10328,1
2957,2499,1
2281,12302,1
7261,905,0
6085,5516,1
6883,4884,0
6853,8563,0
3586,3643,1
12038,3475,0
2281,723,1
9916,5341,0
2987,9204,1
6370,455,1
3729,8713,0
6867,7394,0
2281,10612,1
12083,2456,0
6815,1674,0
12378,9734,1
6664,12535,0
6878,2350,1
9916,9572,1
742,3730,0
2283,10881,0
4142,11284,1
3781,11041,0
707,12438,1
2560,8959,0
6864,5030,0
2281,9124,1
3675,306,0
8601,1384,0
564,11584,1
5834,12770,0
6411,10033,0
10474,11002,1
566,10984,1
2960,10359,0
2507,2922,1
669,4852,1
6754,4790,0
10389,924,1
4623,5238,0
2987,4174,1
2957,1959,1
4857,10650,0
1829,2214,0
12275,12414,0
9816,4456,0
6543,11427,0
12351,1866,0
3720,4743,0
6664,1632,0
6275,4639,0
742,6082,0
2554,8528,0
3720,10610,0
2343,11078,1
9913,8620,1
2960,2959,1
10169,6675,0
6672,9329,0
12162,12163,1
6374,6915,0
4420,11578,1
2957,10612,1
9995,789,1
10166,4068,0
2957,7937,1
10166,4726,1
2540,3453,1
7833,7655,0
10169,2629,0
10618,2376,0
10389,1913,1
6861,4726,1
3720,8053,0
4668,1293,0
6863,95,0
10389,5864,1
2281,4008,0
3748,9058,0
9995,2565,1
10169,409,0
687,5771,1
11733,2773,1
2281,11677,1
9816,12157,0
10066,731,0
10502,6725,1
10389,3148,1
10389,305,1
11078,1416,0
10069,3486,0
6858,11568,1
3133,11760,1
12652,8136,0
6383,11842,1
2960,4077,0
4314,5542,1
12124,10612,1
6442,7004,0
6138,56,0
565,8202,1
6085,2229,1
9925,7409,1
2921,7790,0
10066,12735,0
2283,12193,1
10462,3627,0
7384,10800,0
10585,4708,1
8425,8955,0
3135,9191,1
9995,8223,1
6383,3738,1
10620,10440,1
5710,5846,0
2921,4142,1
2393,12504,0
6542,531,1
8575,5440,0
2392,5603,1
11833,4309,1
2558,8532,0
7958,3795,0
6673,11552,0
5711,1276,0
12378,9088,1
2394,8490,0
2959,3429,1
2989,2791,0
2282,5646,0
2507,2913,1
11833,3757,1
10169,12062,0
6383,11002,1
3846,11730,0
11528,6431,1
11077,11768,1
6383,8883,1
11078,7407,0
12135,1982,0
2281,5894,1
5835,2451,1
4623,12242,1
4420,12242,1
9734,2482,1
9916,8646,1
7958,10797,1
8425,3139,1
10169,7284,0
12162,8167,0
3778,4693,0
566,393,0
6867,6426,1
742,3171,1
5837,12378,1
5667,12038,0
3675,10865,0
10620,10649,1
2507,12134,1
6867,7870,1
6543,305,1
2281,10274,1
7958,9374,1
3259,3233,0
10585,11547,0
4312,7786,0
11732,6111,0
2960,10028,1
9806,2913,1
2285,3764,0
7958,5613,1
12378,11826,1
11529,5476,0
10170,10216,0
6659,6168,0
742,10714,1
7261,1721,1
6856,6927,0
12383,3633,0
12038,8275,0
6442,4432,0
12146,3563,0
1345,8080,0
2281,2881,1
12383,4830,0
12442,8502,0
2980,12732,0
6659,7095,0
9925,3757,1
10389,10661,1
10590,2809,1
1353,8924,0
1829,9493,1
12378,8233,1
12118,4806,1
10389,7940,0
10069,1409,0
7958,8910,1
4420,8967,1
9932,2259,0
6085,6311,1
5930,1904,1
6852,742,1
6370,3744,1
669,200,1
2281,6300,1
2957,3142,1
3847,2444,0
5835,3286,0
11833,2988,1
2972,11320,0
6442,3083,0
2537,4698,1
2349,2213,0
9448,8600,1
4615,7546,0
6383,7361,1
4308,2045,0
11733,554,1
6658,11631,1
10474,2288,1
10069,7883,1
4623,7663,1
9916,10754,0
475,322,0
3648,10042,0
2957,9547,1
9925,1074,1
12442,5947,1
566,6246,1
669,10058,1
742,8874,0
8600,7527,0
12595,9151,0
5933,6511,0
5835,7646,0
9735,7640,0
12184,9176,0
2972,12394,0
9995,3639,1
10389,2396,1
3749,6405,1
2288,2922,1
2281,9505,1
509,7454,0
4312,7306,0
6664,3032,0
4304,1500,1
2959,1318,0
6383,4473,1
1989,10823,0
11732,7165,1
8243,6118,0
2957,357,1
6138,7378,0
6542,6930,0
8558,2422,1
10620,11773,1
11528,3616,1
9933,446,0
10502,10661,1
10167,2980,1
423,7545,1
8425,1874,1
7836,4245,1
11529,9807,0
2558,3491,1
2560,10653,0
9925,5716,0
6657,9724,0
12366,10584,0
6867,7739,0
6138,5712,1
6673,6646,1
6544,8044,0
2977,1090,1
2288,118,0
2921,3605,0
3846,3859,1
4308,5131,0
3135,3447,1
12328,12226,0
10066,7565,1
5947,8996,0
8987,11799,1
12118,4236,1
9735,10086,0
1353,4938,0
2281,4563,1
2281,2434,1
10650,4963,0
3135,11674,0
7252,6606,1
2343,12727,0
7612,7933,0
566,2367,1
6542,7664,0
5930,7136,0
2281,3691,1
10389,11013,1
687,12273,0
3781,2545,0
10499,10753,1
9995,8000,1
11833,10663,0
12700,9769,0
5930,9497,0
12162,2115,0
8425,5840,1
4421,10203,1
9995,7153,1
8425,8781,0
3748,7481,1
2281,2988,1
4538,8296,1
12662,3732,0
3259,11618,0
3133,19,1
12378,11031,1
11529,124,0
565,8521,1
2972,6224,0
2537,124,0
2504,12463,0
10527,4748,1
8036,9329,0
8243,10588,0
12378,4296,1
11528,5858,1
2392,9642,1
3133,10617,1
10499,4344,1
9995,6,1
12564,2247,0
10500,4142,1
2285,10525,0
2392,6326,1
6867,7674,1
10590,8099,0
9933,2473,0
3787,1068,0
12275,7567,0
4309,4144,1
7956,10485,0
3078,6,1
6383,9640,1
10500,3907,0
2537,7764,0
11528,8449,0
10169,7471,1
12700,11315,0
5834,11635,0
4304,1251,1
9916,443,1
564,12222,1
4313,1863,1
6138,6549,1
10066,9521,0
12184,4444,0
10502,45,1
3135,8015,1
4253,10033,0
12275,8388,1
566,249,1
6138,11841,1
9995,1720,1
6663,9210,0
10502,9561,0
6138,9113,0
6544,7343,0
2394,8424,0
10389,595,1
7958,7607,1
5712,8436,0
566,6909,0
2537,8826,0
12700,12444,0
12146,6698,0
6852,12692,0
5947,6978,0
1355,10845,0
2553,11806,0
12272,203,0
2977,1978,0
2288,10046,1
6543,9063,0
12038,2742,1
509,6698,0
2979,10899,0
9995,7509,1
5707,7099,1
6378,6374,1
2960,664,1
2957,4188,1
9735,3646,0
6085,9050,0
2283,12447,1
6883,5204,0
3133,5718,1
9916,913,1
2392,2957,1
509,10541,1
11733,1810,1
7842,2223,0
12378,6659,1
3133,11649,1
7836,2452,1
6856,10880,1
10066,10989,0
12378,7179,1
7842,8229,1
12652,4349,0
2283,10395,1
6856,4161,0
12146,1977,1
5930,2831,1
9455,10285,0
2957,8028,1
423,11908,0
5837,10646,1
7842,80,1
6672,4244,0
8987,7347,1
6664,7348,1
9455,7287,0
4421,6350,0
9913,3013,1
6673,1898,1
5930,9579,1
6383,5837,1
2281,6310,0
3133,9900,1
6085,5914,1
5834,2696,0
4142,7073,0
3133,2843,1
2558,4377,0
6673,5849,0
5834,5962,0
12378,10324,1
6862,6164,0
11732,8192,1
3749,8627,1
2282,5387,0
1353,8192,1
10618,3966,0
3133,63,1
7830,7097,0
3133,2927,1
3133,10158,1
4421,3300,1
12378,12234,1
12322,7272,1
9916,8229,1
2284,10257,0
2343,1620,0
9734,5698,1
12564,9374,0
2284,6800,0
1353,675,0
11528,3474,0
10389,2831,1
2989,6171,0
6861,7478,0
5835,4518,1
742,11159,1
2286,10971,0
3799,8170,0
11833,9225,0
9453,1991,0
4253,5074,0
9996,4475,0
7384,10320,1
7251,4309,1
2540,155,1
8425,2294,1
5835,7203,1
5667,3470,1
8601,7346,1
12351,1513,0
6085,8070,1
12322,1380,1
3259,795,0
2959,2506,0
687,7591,1
8601,7903,0
12378,6281,1
9925,9777,0
5933,1149,0
7958,12302,1
6085,279,1
8601,1339,0
2537,1887,1
5933,7504,0
11733,7165,1
4313,5625,0
7251,1639,0
12083,9192,0
6672,9256,1
10650,3238,0
11833,7663,1
3259,11609,0
12275,8693,1
6383,561,1
6682,6466,0
2991,10666,0
12442,10649,1
2281,1308,1
6682,3838,1
2987,5574,0
10389,4535,1
3749,9900,1
6858,11004,0
9933,2495,1
6878,12311,0
3749,11597,0
8425,3614,1
9995,3972,1
11077,7348,1
6085,443,1
4313,9774,0
8986,10434,0
2957,1867,1
2504,2553,1
10166,440,1
3133,7937,1
2957,9878,1
6370,4814,0
12162,6549,1
6411,676,0
12038,9986,1
9995,167,1
2281,4348,1
4420,4447,0
6378,12574,1
6442,4775,0
7958,3392,1
3586,7654,0
7830,7999,1
7958,5862,1
6682,2765,1
12272,6158,0
8425,2504,1
6672,404,0
9995,3199,1
8427,5819,0
9916,2582,1
12162,11467,0
423,4535,1
5710,2219,0
9933,1182,1
564,6326,1
4310,1384,0
9734,9799,1
6664,8425,1
5947,10107,1
5930,9042,1
11833,7348,1
6085,10866,1
9805,6468,0
8425,11335,1
9925,2515,0
3135,5543,1
10167,8032,1
8987,1063,1
1353,10996,1
5834,5813,0
3135,12015,1
3133,5759,1
3749,6983,0
2957,158,1
669,1322,0
669,8767,0
5707,2173,1
10170,4850,0
6085,220,1
12442,4428,1
10169,443,1
6883,510,0
6867,2426,0
1355,2654,0
7048,3719,0
4538,2227,0
12378,8381,1
10499,4786,1
7830,5692,0
9932,1876,1
2957,6175,1
6383,10058,1
2281,11121,1
2972,1939,0
9930,4363,0
6853,10396,0
9924,6276,0
2957,5606,1
2957,9081,1
12442,2006,0
6542,6699,0
7048,2500,0
12378,7728,1
8987,8278,0
10527,12299,0
7836,2164,1
9916,479,1
12593,1115,0
3133,997,1
12118,8243,0
9932,10595,1
6815,3848,0
12378,6027,1
6664,3743,1
8558,778,0
6672,4264,0
8425,35,0
10066,7121,0
9995,12679,0
8036,587,1
10620,9198,1
12272,6441,0
10389,11860,1
1345,12101,0
9806,10274,1
2560,6474,0
5710,9635,1
6085,12055,1
8986,4587,0
2553,4398,1
6085,155,1
12442,10012,0
9995,11159,1
6542,9265,0
6754,5836,0
8575,11839,1
3133,9121,1
4622,11895,0
669,7505,1
7958,723,1
2392,8484,0
4668,6554,0
2980,6906,1
10167,2334,0
423,8192,1
12378,2250,1
11833,9566,1
2957,5776,1
10500,5761,1
4420,6283,0
9033,1322,0
12270,7140,0
12652,3622,0
7251,12038,1
